COSMIC_ID,14.3.3_beta,14.3.3_zeta,4E.BP1,4E.BP1_pS65,4E.BP1_pT37_T46,53BP1,ACC_pS79,ADAR1,Akt,Akt_pS473,Akt_pT308,Annexin_VII,Annexin.1,AR_x,ATM_x,B.Raf_pS445,Bad_pS112,Bax,Bcl.2,Bcl.xL,beta.Catenin,c.Jun_pS73,c.Kit,C.Raf_pS338,Caveolin.1,CD31,CD49b,Chk2,Claudin.7,Collagen_VI,Cyclin_B1,Cyclin_E1,DJ.1,Dvl3,E.Cadherin,eEF2K,EGFR_x,EGFR_pY1173,eIF4E,ETS.1,FASN_x,Fibronectin,FoxM1,G6PD_x,Gab2,GATA3_x,GSK3.alpha.beta,GSK3.alpha.beta_pS21_S9,HER2,HER3,Heregulin,IGFBP2_x,INPP4B_x,IRS1_x,JNK_pT183_Y185,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG.6,mTOR,Myosin.IIa.pS1943,N.Cadherin,N.Ras,NDRG1_pT346,Notch1,p27_pT198,p70S6K_pT389,PAI.1,PDK1,PDK1_pS241,PEA15_x,PEA15_pS116,PI3K.p85,PKC.alpha,PKC.delta_pS664,PKC.pan_BetaII_pS660,PR,PRAS40_pT246,PREX1_x,PTEN_x,Rab25,Rad50,Raptor,Rb_pS807_S811,RBM15_x,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,SF2,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416_Caution,Src_pY527,STAT3_pY705_Caution,Syk,TAZ_x,TFRC_x,TIGAR_x,Transglutaminase,Tuberin,Tuberin_pT1462,VEGFR2,YB.1_pS102,YWHAB,YWHAZ,EIF4EBP1,TP53BP1,ACACA,ADAR,AKT1,ANXA7,ANXA1,AR_y,ATM_y,BRAF,BAD,BAX,BCL2,BCL2L1,CTNNB1,JUN,KIT,RAF1,CAV1,ITGA2,CHEK2,CLDN7,COL6A1,CCNB1,CCNE1,PARK7,DVL3,CDH1,EEF2K,EGFR_y,EIF4E,ETS1,FASN_y,FN1,FOXM1,G6PD_y,GAB2,GATA3_y,GSK3B,GSK3A,ERBB2,ERBB3,NRG1,IGFBP2_y,INPP4B_y,IRS1_y,MAPK8,LCK,MAPK1,MAP2K1,ERRFI1,MTOR,MYH9,CDH2,NRAS,NDRG1,NOTCH1,CDKN1B,RPS6KB1,SERPINE1,PDPK1,PEA15_y,PIK3R1,PRKCA,PRKCD,PRKCB,PGR,AKT1S1,PREX1_y,PTEN_y,RAB25,RAD50,RB1,RBM15_y,RICTOR,RPS6,SRSF1,SHC1,SMAD1,SMAD3,SMAD4,SRC,STAT3,SYK,TAZ_y,TFRC_y,TIGAR_y,TGM2,TSC2,KDR,FYB1
1240121,0.490437,0.169886,-1.235892,-1.577739,-1.140486,-0.336022,-0.986011,0.703636,-1.497375,0.768525,0.23741,-0.124158,3.433134,0.350613,-2.185545,-0.75045,-0.019557,-0.616922,-0.241452,-0.441419,-0.010864,0.032528,0.314891,-0.052894,1.943892,0.362988,0.884442,-1.029565,3.958963,0.151295,-1.472492,-0.257821,-0.372469,-0.247894,2.986991,-0.113139,0.910237,-0.095038,-0.964759,-0.109758,-1.287095,1.485114,-0.925608,0.298903,-1.33571,-0.413064,-0.791672,-0.554586,-0.306573,0.462158,0.56113,0.203853,0.008577,0.139759,0.127708,0.179627,0.067315,-0.373696,-0.185884,0.352137,-0.64095,-2.358097,-0.350796,0.473043,2.05835,0.706755,0.008344,0.338565,4.43302,0.037042,-0.121137,-0.186588,0.09226,-0.530133,-0.506241,-0.095076,-1.578316,0.518254,-0.381651,0.20921,-1.42349,1.460695,-0.148727,-0.512069,-1.929332,-0.663495,0.144888,-2.031453,-1.559743,-0.162599,0.602686,-0.349793,0.162403,0.470831,0.769709,0.01904,-0.090467,0.228327,1.662199,0.059655,-1.14798,-0.134637,-0.045074,-0.65111,0.037684,0.153362,-0.415448,8.59125729,11.13796888,5.15277306,5.11640916,7.19221155,8.30605153,7.60021541,7.74596897,11.31430127,-5.34541131,4.60149496,4.28939974,6.63912582,5.61627953,-1.04773076,7.27778432,7.79173995,6.12270357,-6.93037381,5.59588088,10.19837574,7.41939118,5.02636533,8.2674188,3.66860916,7.66855102,2.51464103,8.05408915,6.80317119,8.73964614,5.19018808,8.63034711,6.04565323,6.10459705,8.60596448,8.15944904,6.24875775,5.95169602,2.01507002,-4.12301889,6.52508185,5.4977246,6.7779557,6.39000368,6.721911,0.20917754,5.68410599,6.19261591,5.39296247,-0.01151058,7.31480747,7.58341546,7.10622911,6.25991386,10.07163904,-2.6824463,7.60398987,10.8715429,6.93119779,6.21857935,5.44765004,7.78703486,5.47183886,7.81692756,3.68341565,3.19762051,4.41780105,-6.93037381,-6.93037381,5.69647595,-0.391215,6.24377165,6.92264327,5.93748405,6.68353073,4.61120685,6.35343802,10.86402301,7.88755916,8.5621992,4.18791842,7.48173288,5.01323989,6.66663119,7.63645323,6.78462291,4.73895419,8.12147237,4.66068096,6.59624768,5.69190684,-6.93037381,3.63472826
1240122,0.117694319,-0.706627233,-0.442952073,-0.409024361,-1.420362319,-1.133804662,0.609247422,0.019926517,-0.171116687,0.792020251,0.448903701,0.601566745,1.009473,-0.126460551,-0.344139178,-0.788185374,0.069422227,-0.603604426,0.122496012,-0.51488077,0.848374869,-0.160027014,-0.258196722,-0.105478171,3.748962642,0.121007832,0.841636064,-0.267832946,2.731885792,-0.184217507,0.352508304,0.585104875,-0.312712045,0.369899127,3.63797436,0.314934819,2.531190173,-0.021849339,-0.299490263,-0.30057786,1.399524514,-0.276988495,0.16514939,0.428308688,-0.080422359,-0.306757073,0.201994783,-0.304089976,0.41723898,0.549902646,0.428671282,1.514449607,0.261012382,0.050631921,-0.312043046,-0.035742843,-0.741768,-0.1821501,-0.293947253,-0.055550944,0.136272922,-0.070576377,-0.049841222,0.11625922,0.397551479,0.176932822,-0.537536267,-0.514639596,0.332420507,-0.391421618,-0.17168792,-0.488042562,-0.557994286,-0.141036681,-0.671604271,-0.116443348,-0.284810803,-0.011459136,-0.563783668,-0.314268301,0.314589897,1.135480127,0.227167748,-0.411088525,0.030280037,0.17700377,-0.254295107,-1.525620444,-3.202606364,0.298404124,-0.133197664,0.036702222,0.257321438,0.141768141,0.101754514,-0.134543892,-0.348713274,-0.012715621,2.766854548,0.042112867,-0.81171655,-0.17456956,-0.003363198,0.114275611,-0.076232353,0.697461406,0.004625415,9.068352328,9.143572325,5.16569545,5.500678674,7.641001061,8.449963709,7.648136066,7.644063242,10.1819082,-6.14434923,6.177973298,4.538469833,5.367699838,4.666061739,2.67901801,7.25677028,8.158104062,6.517651489,-3.60829633,6.350856238,11.65440733,8.432217784,3.93859813,8.143117871,3.192380467,8.311401797,3.739821289,7.041919797,7.279160662,7.887334745,5.229277233,10.16202225,5.937067631,5.82381354,9.716858865,3.809556185,7.853306601,6.628913631,4.4797151,1.365029919,6.967862191,5.992065201,6.46865745,5.796184609,7.805969722,6.18483044,6.711336864,6.634261828,5.439203701,2.538645354,7.364807203,6.81634057,6.011417709,7.287748937,10.03204601,3.816521534,6.914285202,7.470383616,6.829814372,5.28285884,5.935735441,6.221262391,5.812970506,7.281574732,4.091904195,4.891137221,4.402352343,-2.535539987,-4.378814483,5.83657576,0.74561097,6.786498966,5.96528557,7.006381787,7.038820891,4.968741754,6.695917288,9.616053664,8.394142859,6.470866573,4.025325282,7.418775526,5.662119837,5.505894757,7.734946831,6.646039997,5.120679713,8.844912207,5.055936375,4.861976849,6.16983746,-6.14434923,4.677584157
1240123,-0.198295,0.020493,0.404459,-0.657321,-0.715266,-0.39611,0.546735,-0.365589,-0.044734,0.405428,0.084937,0.097664,-1.415082,-0.22315,-1.270108,0.290749,-0.296941,-1.534476,0.043449,-0.473221,1.085257,-0.253724,-0.09929,0.070559,-3.373824,0.020133,0.477497,-1.170698,3.942361,0.294824,0.691898,0.978048,0.289547,-0.247879,3.439502,-0.602621,-0.476133,0.023858,0.479589,-0.359237,0.615978,-1.081141,0.564262,-0.185784,-0.764649,-0.144941,0.003315,0.107261,0.642086,0.6109,-0.17939,0.851552,0.029716,-0.511055,-0.21445,0.222641,-0.356703,-0.07096,0.456322,-0.076942,0.573774,-0.215671,-0.493432,-0.000278,-0.413582,-0.09312,-0.232818,-0.628729,-0.76447,0.04981,0.206865,-0.32544,-0.274857,0.201089,-0.401375,-0.36597,0.443565,-0.049571,-0.139537,-0.189039,0.525561,1.425644,-0.950476,0.409249,0.635593,-0.836225,-0.200353,-0.715012,-1.995116,-0.054359,1.130018,0.582533,-0.13491,0.094441,-0.033929,0.985386,0.169663,-0.714721,3.175575,-0.49139,-0.4462,1.939006,-0.345599,0.248242,-0.004018,-0.161116,-0.038398,8.703118541,10.05697494,5.749852793,5.839567096,8.503892725,8.365701687,7.72837186,7.136218362,3.085894027,-8.256736272,5.492190321,5.386105167,3.485994205,5.851216352,2.975084907,5.057988573,8.951507614,4.97133082,0.069693216,6.726569117,-1.781002841,6.477391158,5.796765425,8.392926898,4.165065589,7.120101334,5.334201586,7.363225743,6.432551967,9.491816945,5.03025458,6.279207315,6.994117264,-1.462320405,10.13289927,-2.475376558,6.872184416,6.710264774,3.335253496,0.854399399,7.14936906,5.935016973,7.36242337,8.807427565,-8.256736272,5.641392705,3.45622055,3.292567097,6.118642609,1.08088563,8.163141634,5.846633506,5.620835452,7.158708425,9.547880055,-8.256736272,6.25754629,6.417511178,7.537552663,6.939366327,6.049681489,-0.142994105,6.25037699,5.551725205,5.712200462,6.584090816,5.252420161,-5.449381349,-8.256736272,6.261978347,4.902662076,6.874357029,5.931929837,6.542393543,6.497368306,4.38689448,5.208957664,10.35965104,8.948990171,6.550165725,4.468416932,4.976134303,6.293589666,5.647616105,5.765891619,6.343467033,5.524520974,9.575838564,4.574373004,0.885370786,6.705391562,-8.256736272,-8.256736272
1240124,-0.02703038,-0.214177633,0.136330401,-0.433617436,-0.10416334,-0.09856722,-0.016305516,-0.251513425,-0.247366365,-0.207582315,0.152904503,0.055512834,-0.890013758,-0.100604711,0.166062627,-0.13574626,0.047517297,0.191413033,-0.326738718,0.477134233,1.636742834,-0.075530509,0.33125669,-0.027167595,-1.786951606,0.059212845,0.3408512,-0.258411464,3.910007922,-0.305982838,-0.505329064,-0.456650078,-0.215465557,-0.43672823,3.780296216,-0.346272231,-0.68103141,0.05931414,-0.040179239,0.19725291,0.023928942,-0.695816781,-0.514891111,-0.339036211,-0.189876655,0.090225221,-0.336865789,0.418733518,0.366615086,0.975905744,-0.073187975,0.203093798,-0.058998609,-0.008405607,0.188490207,1.042829714,-0.251635852,-0.048141306,0.143323376,0.08432907,0.317281726,-0.443993175,-0.228645938,-0.118636118,-0.230905342,-0.091813098,-0.10871454,-0.496427946,0.093036022,-0.108272667,-0.215300518,-0.296256049,0.712620896,-0.219685513,0.088919107,-0.135373915,0.439648597,0.270747538,-0.199819251,-0.168520659,0.491976104,0.888356353,0.101037854,0.26723754,-0.295295959,0.159206897,0.064771974,-0.367622635,-0.604335654,0.1769681,0.205326253,0.408945346,0.340123598,-0.107626362,-0.02943816,0.293735456,0.463249192,-0.099412365,3.077003928,-0.469366104,-0.403435723,1.156443938,0.031593175,-0.406719092,0.154586999,0.601693716,0.239891466,8.701302612,10.27826166,5.567802187,6.281405491,7.26287091,8.063033259,7.384890718,7.014132357,7.799342819,-8.325404527,5.271600476,4.871658549,5.231939504,6.856951027,0.121678699,8.853386741,8.801310027,8.553903501,3.943429842,6.460201194,3.306227279,7.63516311,4.461069318,8.311772213,-4.624964809,6.688310699,3.726823866,7.14076755,6.852209662,9.43122346,4.525758886,6.63853012,6.842131225,3.538394577,9.722001667,2.171449251,6.075541601,5.289880257,4.697136677,-4.624964809,7.031906917,6.4128461,8.192464743,9.053999225,-4.237941686,6.81050512,6.098696136,6.776858276,5.693925576,2.808379882,7.463390261,6.167512665,7.322587841,6.813707107,9.880622523,-5.518049605,6.838205842,7.000076616,6.502979924,5.822515843,5.617751278,2.662569997,6.715527277,5.989957347,5.397723093,6.117733284,6.230322971,-8.325404527,-6.740442026,6.389538554,3.35099336,6.878669841,7.332611652,7.065133925,6.404906387,4.578289064,5.675387752,10.75215446,8.216614658,7.830579764,4.940357008,6.686041143,6.031941285,6.709695252,7.330098245,6.852209662,4.228944495,9.580611123,5.935882395,2.746728077,6.750032839,-5.518049605,-4.077477013
1240125,0.039149,0.123238,-0.044388,-0.139079,-0.18541,-0.104155,-0.583475,0.379457,1.869365,0.054577,-0.4609,-0.478171,-0.369792,0.150033,0.960274,0.397578,0.041805,0.227029,0.823609,0.079949,0.996483,-0.128083,-0.130347,-0.168067,1.106769,-0.108544,-0.537862,-0.090134,-0.286452,0.111373,-0.968093,0.888584,0.005028,0.300619,-0.968961,-0.029912,-0.451459,-0.043647,0.053992,-0.163959,0.318233,1.711743,-0.246772,1.250617,1.458647,-0.347852,0.332047,0.447294,-0.198522,0.826579,-0.134622,1.246471,-0.022222,-0.435105,0.326141,-0.161324,1.629849,-0.228735,0.903214,-0.260089,-0.038124,-0.783094,0.197992,-0.032276,-0.303608,0.001637,-0.04112,-0.462636,-0.212929,-0.179952,-0.099915,0.562503,0.214391,0.634997,-0.62184,-0.02151,0.107178,-0.047645,-0.173164,1.479744,1.14737,-0.325066,-0.637641,0.140507,0.1829,0.502886,-0.07068,0.293281,0.774193,0.071869,-0.413191,0.088068,0.070632,-0.064762,0.512462,-0.281707,-0.010548,-0.367459,1.986015,0.268079,-0.122977,0.417373,-0.353968,0.003056,0.047393,-1.635701,0.100758,9.17185826,9.938448281,5.744908952,6.941182624,6.835728121,8.650036939,8.482138752,5.828028043,8.085935937,3.873623853,7.547763156,5.369991408,3.778487544,5.553018619,4.945897139,5.973865204,9.44038462,5.968702729,0.225618673,6.72169748,8.807963917,5.539154777,4.397465987,-3.932810689,9.009572904,7.044571462,4.677159506,7.424819857,7.113826139,-1.18557676,5.812743595,6.630385583,6.723741863,7.744090866,9.217911263,13.50575262,7.378532181,7.744594359,6.404970477,-0.674076421,6.804919524,5.89487226,5.332301997,7.860153861,-0.232370971,6.781066747,7.782109401,4.467458857,4.307639943,-3.039725893,8.061896306,6.084991943,4.452743608,7.377071634,10.36208694,6.622189206,6.953865739,5.40162223,5.696285681,5.609944832,4.960707544,3.229940279,5.55875613,9.092403043,6.540750117,4.833954824,6.832653019,-0.025920094,-6.740165611,5.858584798,8.181349939,6.606763585,-3.57024061,4.937994346,6.308832042,4.783886307,5.199046271,8.432535346,7.89866622,7.795292035,3.275249441,8.044827001,5.974294577,6.61173983,6.424898395,5.310703352,3.823030661,8.351476379,5.235324146,1.136351335,6.651749218,4.714647737,3.61848559
1240127,-0.27436728,-0.276430278,-0.466710813,-0.052858638,-0.129443222,0.913883464,0.906852426,0.112460222,-0.164970312,3.933540788,3.450772961,-0.08121488,-1.994729753,1.33924321,-0.532801197,-0.137751132,0.400369021,-0.198406791,-0.248158077,-0.197202084,-3.136231553,-0.073992613,0.004448304,0.313022301,-1.431509103,-0.292079708,-0.932183447,0.786328902,-0.759603876,-0.038011711,0.126238507,1.129854549,0.117165566,0.626938259,-0.800867721,0.007111584,-1.393996426,-0.006742481,-0.073515977,-0.224380834,-0.061125751,-0.252757506,0.239569945,-0.885548757,2.276753658,-0.511768828,0.413227406,1.848739161,1.229949401,-0.609796693,-0.331472388,1.434393938,-0.253329685,-0.237040427,-0.069553868,-0.182070052,0.182262436,-0.076004889,-0.626471781,-0.182236496,0.615552937,0.466019061,-0.564090865,-0.223922222,0.692655792,0.395867607,0.313488512,1.188057511,-0.651203778,-0.092637788,0.097169054,0.2213971,0.064003057,-0.412863073,-0.209828524,-0.266102926,0.095404994,-0.192372974,1.397518734,-0.288649073,-2.755120781,-0.378908626,0.031180028,0.470141182,-0.016417734,0.193677315,0.165132553,0.449563921,0.579137948,-0.079194027,-0.306605473,0.156271913,-0.167266661,0.022514106,-0.032967647,0.097306926,-0.403705956,0.269206706,-2.05729391,0.052555675,0.521735586,0.088390515,-0.393650708,0.594550794,0.957061817,-2.545580467,0.002692159,7.471316592,9.589275967,5.312367778,7.188357351,7.671425236,9.222336237,7.116246531,6.8063354,2.394077162,5.026928206,6.24487408,5.349341812,4.639307307,4.53800087,2.992032501,4.99749444,8.040521254,6.923128633,0.060050925,7.254963261,3.031291932,2.3450637,5.814657172,0.478880003,7.005771968,7.042744344,5.3808396,7.418991249,7.143152295,0.689867661,5.896666085,1.291095216,6.450016176,1.789403335,8.594753121,4.094748545,7.242889558,5.574671554,7.004539528,-2.602914088,6.454355655,5.953464232,7.389646653,2.025470693,-2.422341842,5.97526988,-0.206023936,3.987049094,5.709666384,-1.865948494,7.503779703,5.816905675,3.53868219,7.703223571,10.15748707,-1.555608373,7.233872685,3.925865577,5.033710532,4.973507271,6.089875747,1.112247136,5.589214307,7.289578133,4.290286304,4.849395801,5.3043772,2.151973414,-6.509804684,7.108695532,3.565674466,4.751702625,-1.380521667,7.157861293,5.662935333,5.529457111,5.049094297,9.885110122,7.850562337,7.019015671,4.239226698,3.722616243,5.978286494,5.936503247,7.019503851,-1.754917182,4.372074024,8.909464257,4.611081159,1.684952171,6.247793672,-0.955215832,-2.602914088
1240128,-0.13607806,-0.274504149,0.426703251,0.743943152,0.74717436,0.245237073,0.166065849,-0.206294622,-0.07982384,-1.089231914,-0.734113787,-0.085868249,-0.098958006,0.65534994,0.461706867,0.228498363,-0.242847912,-0.155884484,0.555917184,-0.257276268,-0.577955465,1.019980521,0.528885464,-0.146907704,2.836612522,-0.084662399,0.292626417,-0.172890722,-0.651529738,-0.442195883,0.181316227,-0.220550335,-0.194143917,0.103109271,-1.20666883,0.169549993,1.638875945,-0.080824292,-0.206905952,0.228680128,0.314517036,1.438043333,0.112970923,-0.661415881,-0.589604996,-0.489739481,-0.263269741,-0.610856858,-1.843674568,-0.465697368,0.220021341,-0.651308139,0.093964579,0.778617679,-0.25774994,-0.914472576,0.737411706,0.093652676,0.744251399,0.908003042,-0.016511119,-0.363565285,0.094733298,-0.099738136,-0.870631278,0.017782362,0.015383123,-0.018301446,4.112554558,-0.046171956,-0.186505486,0.215065324,0.223533404,0.249186035,0.70954944,-0.040410769,0.129252419,-0.009654293,-0.355084089,1.302560614,-0.227156943,-0.296742135,-0.143453023,0.06773041,0.060195718,-0.197420364,-0.035942992,0.104634544,-0.380874571,-0.000567497,-0.046803696,-0.271965711,0.236283886,0.195075178,0.24227918,-0.273700967,0.603159719,-0.680847564,-1.863928402,-0.403511581,0.052254821,-0.238986864,1.643119123,-0.002334117,-0.352479168,0.11837639,0.10087357,9.192554584,10.44650133,6.642878746,6.830636031,8.08815827,8.556192567,7.150903657,7.409452472,8.23576366,6.704809949,6.335362901,5.980906418,4.25967516,5.315392713,3.512670892,5.399515348,8.933738854,7.740001748,3.030119392,6.688977745,10.56989966,6.360567858,4.433168541,-2.81285944,8.498548309,8.103169279,2.904131455,8.011622035,5.854606965,-3.549825034,5.9211727,9.090495229,6.745178545,8.395740729,9.412046651,12.03641859,7.829733839,5.48817941,3.732491205,-2.327432612,6.704022451,5.437912692,1.274603402,-1.434347816,7.204784144,-2.81285944,6.049467961,7.309450904,5.731718678,-5.134787534,7.537416789,6.825576474,9.290887335,6.947028744,10.51371049,7.250805279,7.331033921,4.977651972,5.095232901,4.998354678,5.987393367,10.89671984,5.475314529,8.001723026,5.080745465,8.509406747,5.223863666,-5.134787534,2.544692565,5.576879439,6.991594296,6.136091761,-5.134787534,7.368292817,6.075274949,4.474391204,6.151192571,10.78046165,8.56619396,8.206036182,3.278840395,8.710604504,5.91301802,5.780344914,5.882716867,-5.134787534,4.067336289,8.349154171,4.171274155,10.16781569,6.221114104,1.735577185,-5.134787534
1240129,-0.008891739,-0.400523875,-0.82832098,-0.131380864,-1.069980928,0.128354849,-0.322114983,0.462759176,0.10698961,-0.09885087,0.226626342,0.012208543,-1.294815853,1.208483285,-0.209275642,-0.257157144,-0.100987432,-0.256286929,0.879315516,0.832059602,-0.531247036,-0.196008724,0.215775929,0.319147423,-0.302621297,0.05549515,0.031363337,-0.24781702,-0.458394908,0.032080923,1.103530033,2.009799438,-0.210431019,0.618693936,0.035292241,-0.761412642,-0.087043657,0.15675549,-0.496749014,0.239368614,-0.453315789,0.302397093,-0.052811056,-0.257559918,1.518265707,-0.049329475,0.297891035,-0.312668127,0.715224519,-0.326464688,0.0781262,1.945449116,-0.057957073,-0.297288775,-0.275419292,0.170637246,0.584109427,-0.121650118,0.284360847,-0.098016543,0.177649489,-0.538048462,0.666339914,0.001366538,-0.968617252,-0.523802507,-0.182516123,-0.116166295,0.390979459,-0.139068365,-0.23587402,-0.181223658,1.128480899,0.073537617,2.176353399,0.841048991,1.049250883,0.192495533,-0.332686679,-0.152507431,0.047739658,-0.503947447,0.600260794,0.110389788,-0.565957974,1.1925252,-0.136496203,-2.079270254,-1.549327915,0.105666887,-0.018290156,0.186681462,0.187369831,-0.023702352,-0.158628399,-0.533023617,-0.133772529,-0.064150851,-1.882312704,0.047925155,3.530379837,0.078451781,-0.408256433,-0.443377052,0.018446501,0.319028477,-0.096555818,8.417502936,9.98968138,5.653974923,6.229194872,6.977630528,8.867065928,6.834142278,7.066409254,6.333206727,4.075400278,6.444356495,5.433022237,4.934402907,4.379435147,4.191098108,6.897701318,8.27023218,6.13647214,0.023817828,7.905990561,6.308610157,3.772231876,3.920100324,-1.960414856,6.536829549,8.705345866,8.439768489,7.782443739,7.190767177,2.989728937,5.204710611,7.265787886,6.446575742,6.54686272,8.347082967,7.880773429,7.758080793,5.981844644,6.508430503,-0.651086798,6.768540796,6.404576195,6.735645505,0.9672343,3.114075688,7.531525357,2.688450697,3.631066838,5.272996414,-1.198574593,6.950521108,6.780905567,4.881798823,7.320860053,9.660621689,5.734283687,7.37137836,5.187121914,3.474575903,6.68171534,6.167299161,7.993212257,5.95818916,7.69071485,4.84750001,7.252319408,6.583961664,4.063881694,-4.899014311,4.654934906,3.909413645,6.588993156,-2.783537094,5.977246815,6.13601385,4.623894102,5.868894243,10.96395392,8.388649977,6.134179236,4.052270404,8.08011312,6.004114365,4.534918809,8.176297695,-2.236049299,3.064845096,11.3049645,5.492229278,3.356801111,6.017611611,0.174234671,-0.375452355
1240130,0.430807647,0.951360903,0.324016217,0.579746113,0.340221049,-0.392031626,-0.053168832,-0.111651792,1.021347462,-1.074723217,-0.639492427,-0.418329755,-1.53092084,0.252619289,1.495042097,-0.372819277,-0.305696512,0.700558508,-0.468312337,-0.601090697,0.110026475,-0.748876133,2.286845088,-0.055406914,-2.161758801,0.016928182,-0.139225677,0.369245787,-0.958167255,-0.603051705,-0.217193901,-0.557525961,0.554027868,-1.140427181,-1.773603877,0.081044899,-1.120401925,-0.265779031,-0.329415761,0.482013344,1.658897912,0.538274372,0.37416424,-0.240214935,1.411087218,-0.344484049,0.113014668,-0.120854676,-1.225844363,1.479993642,-0.219110219,2.286004585,0.005087654,-0.095076099,-0.296872994,-0.615457082,0.739923578,-0.895401577,0.229276421,0.112813966,0.291433188,-1.37987778,0.269055173,-0.07914233,-1.219089013,-0.308281901,0.369033099,-0.540162189,-0.277438399,-0.295838841,-0.148643015,1.240248852,-1.106871623,1.592556569,-1.876246769,0.109911002,1.865065003,-0.057774752,-0.429569219,1.078617072,-0.242435198,-0.807516514,-0.546067332,0.397843329,0.205918658,-1.135678804,0.091990799,0.797024529,0.5233398,0.177164083,0.139040111,-0.475471745,-0.65819977,0.505823286,0.552712584,-0.510041054,-0.305631618,-0.739454638,2.079202095,0.279547805,0.433614732,0.493679295,0.769379933,-0.724524498,-1.540164431,-1.178342708,0.364909389,8.714449849,10.19854087,9.074423247,4.960542676,7.246678552,8.627051216,9.299265576,5.931543261,3.217865812,-5.686016034,4.987999639,5.037303606,5.590224713,7.329921639,4.800416786,7.097923468,10.1653963,2.524411796,6.421920248,6.99306815,5.354684653,2.792146859,3.701570532,-3.920481288,6.569071565,4.594986662,3.322412588,7.173945752,7.3957004,4.346029693,6.473918356,-3.364087939,4.710802781,6.867373271,11.9893608,10.40438175,7.255508478,8.125017414,7.116298372,0.989235352,6.315884704,7.055661611,6.659001041,10.31936729,-8.007944129,10.59694567,4.387857742,6.652998834,3.975405799,-4.307504411,8.624184896,6.091157074,5.716889435,7.660746991,10.90004674,6.44436147,5.786370193,5.599039341,6.945570303,5.013903388,3.851978844,-0.233157069,6.741453958,8.966347213,3.845755291,-0.889003056,9.140403352,-8.007944129,-8.007944129,7.533787762,8.805423731,5.411621097,-4.307504411,-0.300584997,3.791742232,4.782200698,3.968261961,9.365983045,7.384004254,9.393177048,-4.838019128,5.54123889,6.022119459,7.778810468,7.091198178,5.460552642,5.408721471,9.057103795,4.723587048,7.780952593,7.930371991,2.752775819,0.380073156
1240132,0.034238641,-0.342866405,-0.577780238,-0.80756202,-0.232403859,1.036900164,1.819344174,-0.193880131,0.410647775,-0.528884451,-0.236458809,-0.36231373,0.498261269,-0.428759253,-0.489737158,-0.328736174,0.889590358,-0.060468707,0.299578738,0.027251703,1.055400645,-0.532037775,-0.013434391,0.397258327,0.334700444,-0.184750198,-0.226517812,-0.332296436,-0.770976827,-0.264881458,-0.527795236,-0.020549902,0.214106168,0.68920264,-0.390066284,-0.35452222,-0.175802172,-0.101689951,-0.879128812,0.327662225,0.381955259,1.374563846,-0.288000856,2.035875665,-0.643762379,-0.220136839,0.162373021,2.388757926,0.310734441,-0.253486453,-0.289286413,0.059015554,-0.020722055,-0.030416033,-0.341591378,-0.562101649,-0.367841004,0.567738727,-0.632991808,0.432519985,0.250165676,0.568530718,0.907342481,-0.2252767,-0.126700246,0.516156698,0.216154535,1.529311758,3.190639716,0.117540078,0.16040908,0.599122195,0.494868815,-0.17280924,1.71233868,0.130753258,0.951190795,-0.02240277,0.023131592,0.191622619,-0.079455255,-0.852811154,0.223547429,0.310049451,-1.248069668,-0.300860585,0.171802033,1.687918181,1.2826696,0.024400611,0.447021021,-0.134618431,0.170700401,0.043522786,0.232957213,0.350399593,-0.612200067,-0.026261137,-1.419338373,0.296451168,-0.118166825,-0.44639256,1.244431069,0.5076783,0.165528975,0.292445247,0.121057128,8.505385766,9.267697966,5.383982703,7.470480103,8.26359819,8.484508231,7.616233606,6.412987391,8.150347451,-8.405245254,6.681347133,5.402210299,5.376626689,5.399793218,0.486538449,6.908665199,8.185005526,6.269222901,-1.349962819,7.872241941,5.857950577,4.0636333,3.713371435,-1.186076734,9.471193752,7.273217343,3.787972069,6.953920907,6.930668429,3.476251131,4.885205645,8.009324377,5.25285463,5.502114892,9.381120104,6.928224603,7.482903407,8.684546577,4.313073556,3.439852707,6.939778754,6.234830183,6.636627754,1.475868707,1.694102556,3.672571867,4.363559362,2.180656196,4.546585833,-2.296720797,7.01987228,6.622012835,8.087061744,7.441591794,10.30584024,9.867844594,6.641580338,7.427966048,5.977446313,5.653338448,6.547632468,9.5033526,6.676612624,7.896875983,4.242887592,7.817530785,2.94955509,4.302760875,-1.462730749,6.135427689,5.291396325,6.174954417,-5.597890332,7.24874737,6.579128698,4.726772426,5.704993345,8.739860974,8.5853795,9.319421803,3.389576719,8.048073615,6.391960292,5.428731908,7.834297338,-0.697886122,4.545492882,9.720929846,4.00547108,5.722023669,6.725928451,2.740050081,-3.275962237
