COSMIC_ID,14.3.3_beta,14.3.3_zeta,4E.BP1,4E.BP1_pS65,4E.BP1_pT37_T46,53BP1,ACC_pS79,ADAR1,Akt,Akt_pS473,Akt_pT308,Annexin_VII,Annexin.1,AR,ATM,B.Raf_pS445,Bad_pS112,Bax,Bcl.2,Bcl.xL,beta.Catenin,c.Jun_pS73,c.Kit,C.Raf_pS338,Caveolin.1,CD31,CD49b,Chk2,Claudin.7,Collagen_VI,Cyclin_B1,Cyclin_E1,DJ.1,Dvl3,E.Cadherin,eEF2K,EGFR,EGFR_pY1173,eIF4E,ETS.1,FASN,Fibronectin,FoxM1,G6PD,Gab2,GATA3,GSK3.alpha.beta,GSK3.alpha.beta_pS21_S9,HER2,HER3,Heregulin,IGFBP2,INPP4B,IRS1,JNK_pT183_Y185,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG.6,mTOR,Myosin.IIa.pS1943,N.Cadherin,N.Ras,NDRG1_pT346,Notch1,p27_pT198,p70S6K_pT389,PAI.1,PDK1,PDK1_pS241,PEA15,PEA15_pS116,PI3K.p85,PKC.alpha,PKC.delta_pS664,PKC.pan_BetaII_pS660,PR,PRAS40_pT246,PREX1,PTEN,Rab25,Rad50,Raptor,Rb_pS807_S811,RBM15,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,SF2,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416_Caution,Src_pY527,STAT3_pY705_Caution,Syk,TAZ,TFRC,TIGAR,Transglutaminase,Tuberin,Tuberin_pT1462,VEGFR2,YB.1_pS102,Unnamed: 108
906807,0.102170141,-0.189254065,-0.956742586,-0.226594087,-1.487497332,-0.068017832,-0.959724474,0.442331436,0.382927887,-0.797655444,-0.152055223,0.14179271,-2.724988046,-0.547193806,-0.605909397,1.003152144,0.069435164,0.678714493,0.070221556,-0.014272291,-5.006846342,-0.483531477,0.070801542,-0.06164978,-2.726413164,0.050164294,-0.189459337,0.284256604,0.136698057,-0.037737475,-1.058190459,0.385468814,0.027870386,-0.144904978,-0.10180399,0.829224154,-0.515169336,0.065987447,0.279492649,0.122813572,-1.020034773,-0.42986433,-0.999834942,0.030104061,-1.912100597,0.133945599,-0.3193455,0.610256998,-1.176443589,-0.074982477,-0.571827672,-0.857178816,-0.512787388,-0.198338999,0.363129739,1.030057634,-0.508997841,0.29401295,0.049142214,0.17110087,-0.079468371,-0.638482586,-0.007842875,0.030876375,1.137645418,1.806170428,0.488340007,-0.03354083,-0.167416895,0.394765585,0.41932438,-0.458651657,0.076825758,0.344002637,-0.340209218,0.013215238,-0.732232611,0.010637099,-0.202446634,0.225570088,0.614700078,-0.002534077,0.160209598,-0.141707763,-0.021681056,0.058289263,-0.209111376,1.414711451,-0.750256895,0.057546739,-0.236495852,-0.466659902,0.243001328,-0.043935768,-0.443293282,-0.137203512,-1.03002924,0.204747142,3.631962474,-1.310113546,-0.293792539,0.485989757,-0.614743102,-0.044839306,0.299631908,0.113319821,-0.964918692,-0.30533785
906808,-0.013659,1.593011,1.137664,1.730732,1.66085,0.427496,-0.151888,-0.563935,1.025602,-0.774223,-0.273646,-0.151273,-1.295094,-0.273952,-0.142113,0.124083,0.27734,1.199324,1.69209,0.59272,0.501426,-0.02873,4.075928,-0.282066,-3.105681,-0.356659,-0.872456,-0.338285,1.750567,-0.019312,0.222268,-0.034081,1.624782,0.186732,1.839099,-0.901764,-0.490032,-0.096956,0.545827,0.767149,-1.104434,0.178565,1.903222,-0.313032,1.883895,0.454568,0.435592,-0.061036,0.193603,0.254024,0.201377,1.969032,-0.396577,-0.016155,-0.611929,0.546878,-0.132387,0.732073,-0.461592,0.211742,0.999967,-3.361187,0.947386,-0.207568,0.684167,-0.803964,-0.22225,-0.432406,-1.567157,0.176408,-0.07398,0.142564,2.301938,-0.005023,-0.801987,-0.247255,-0.642753,-0.504467,0.070557,-0.534958,-0.900547,0.271149,0.478027,0.446449,1.002347,0.144759,0.138733,-1.419221,-0.939874,0.326322,-0.500747,0.538055,-0.53377,0.00703,-0.249159,-0.280878,-0.006902,-0.016443,3.657909,-0.017639,-0.423213,0.306985,0.272186,1.647885,0.15472,-0.114216,-0.976971,-0.362901
906813,-0.227511,0.118353,0.024605,0.584862,0.645577,-0.058447,0.401709,-0.330265,1.079822,1.628011,1.24136,-0.207918,-0.640073,-0.058295,1.0812,0.040998,0.001649,-0.605323,0.562528,-0.570203,-0.500448,-0.48477,0.297351,-0.270005,-1.696639,-0.125921,-0.081148,0.142243,-0.628527,-0.521312,-0.333097,-0.161706,0.151886,-0.233597,-1.519009,-0.088696,-1.294713,-0.175228,-0.187148,-0.126033,1.629664,2.105199,0.134775,0.03282,1.15346,-0.529785,0.186454,-0.107826,-0.111951,0.437022,-0.169215,2.554824,0.138421,-0.241825,-0.596553,-0.453659,0.31687,0.186012,1.020457,-0.153307,0.45796,-0.163756,0.292847,0.030085,3.31198,0.069322,0.245531,0.366608,0.473905,-0.21648,-0.348631,0.50475,-0.104606,0.613867,-0.177975,0.261089,0.470068,-0.016198,0.474884,0.934695,-2.453177,-0.091173,-0.429812,-0.011015,2.229754,-0.411539,0.845948,1.394782,1.795915,0.116208,-0.295791,-0.425752,-0.041907,0.227616,0.519256,-0.626472,0.754189,-0.211862,-0.282831,0.789693,-0.59362,-0.068366,-0.051777,-0.067322,-0.012226,-0.173791,-1.185018,0.22329
906814,-0.4633,0.04913,0.040269,0.624617,0.256653,-0.473592,-1.223333,0.039222,0.627051,-0.592111,-0.590236,-0.219334,-1.677478,-0.523495,0.714743,0.545581,-0.137799,0.208417,0.740386,-0.802104,-0.445374,0.055761,2.582115,0.22516,0.065394,0.018775,-0.881612,0.167831,-0.448761,1.673171,-0.571193,0.299974,-0.196733,-0.178427,-0.837019,-0.630813,-1.246254,-0.168154,0.020995,-0.227557,-0.75171,0.378172,0.219296,-0.38488,1.610297,-0.620597,0.005109,0.881978,0.664528,0.836386,-0.482268,1.522656,-0.149611,0.073753,-0.313772,-0.543298,0.755348,-0.072455,-0.402977,-0.038311,-0.077469,0.879434,-0.016437,-0.189821,0.539611,1.623646,0.062226,0.736658,1.147952,0.033139,0.205023,0.415156,-0.29522,1.080627,-0.32579,0.000822,0.178002,-0.266782,0.291854,-0.616138,1.0366,0.124575,-0.292709,0.044829,0.670579,-0.65873,1.138024,0.704927,0.77752,-0.186678,-0.759278,-0.307693,0.19582,0.028839,-0.426932,-1.004995,0.334874,-0.557468,-1.258913,0.637884,0.936461,0.885342,-0.388416,-0.376225,0.511212,0.92694,-0.555924,0.211212
906817,0.382293,0.216696,-0.47238,-0.664131,-0.584366,-0.194348,-0.612088,0.809193,0.624897,0.018691,-0.037505,-0.665053,0.578565,0.080065,-0.37292,-0.442402,0.014456,-0.624853,-0.161049,0.134118,1.663722,0.08439,-0.093578,-0.143164,2.624995,0.174449,0.743815,-0.245825,3.827404,0.326341,-0.47294,0.093028,-0.356226,0.600923,3.377876,-0.537532,1.421955,0,-0.284827,0.00484,-0.019512,0.116835,-0.259113,0.334755,-0.705441,-0.18086,-0.522817,-0.662776,0.032481,1.058141,0.037941,-0.217443,0.289015,0.198694,-0.251497,0.544821,-0.05911,-0.146857,-0.136783,0.239007,0.007056,0.709289,-0.3378,0.364442,0.056322,0.553852,0.233001,0.065079,1.123589,-0.128114,-0.421538,-0.099993,-0.107348,-0.519822,0.292692,0.105309,-1.143181,0.648032,-0.351667,0.316785,-0.871904,1.350888,-0.177288,-0.255906,-1.424985,0.55737,-0.031411,-1.920886,-1.352159,-0.057598,0.115172,-0.25392,0.456836,0.256867,0.648508,-0.107088,-0.112483,0.36135,0.348443,-0.094313,0.934929,-0.030604,0.677683,-0.383784,-0.438327,0.076242,1.067901,-0.638288
906818,0.081057,0.225265,-0.864007,0.502282,0.750618,-1.49281,0.412891,0.571472,1.599189,0.046028,-0.109267,-0.290269,0.680568,0.651439,1.596991,0.657603,-0.00961,0.317397,0.070386,-0.088201,-0.375673,-0.332884,-0.001736,-0.164171,-2.015115,-0.013992,-0.571584,-0.192345,-0.230207,-0.14529,-0.029002,0.163248,0.419718,-0.329347,-0.604934,-0.468649,-0.828239,-0.005474,-1.413928,0.080283,2.397968,1.011395,0.37915,-0.46304,1.181674,-0.376853,0.425408,-0.152257,-1.28821,-0.003106,0.085369,-0.35257,0.102031,-0.43973,-0.329032,-0.173287,0.776249,-2.143569,1.168032,0.51384,0.46932,-3.86414,0.22704,0.005693,0.373223,-0.409565,0.140684,-0.704446,-0.428801,-0.189223,0.069739,0.694117,0.142375,0.607647,-0.543906,0.137057,0.457905,-0.037777,0.028552,0.45714,-0.452436,-0.034188,-0.040171,0.758034,0.839427,0.218532,-0.227835,2.318501,2.394411,0.255315,-0.226182,0.155535,0.006232,0.179221,-0.569183,0.04887,-0.356937,0.489482,-1.40219,0.396441,0.126599,0.544016,-0.340282,0.135727,-0.982007,-0.159167,-1.348529,0.465464
906820,-0.273151,-0.089774,-0.142674,0.181046,0.009568,0.559796,-0.644631,0.253554,0.199464,-0.475151,-0.149006,-0.153257,1.363661,1.752053,1.313926,-0.426166,-0.118061,0.13036,-0.19595,-0.519661,-1.581119,0.167575,-0.052848,-0.052727,-3.286155,0.044903,1.079697,-0.087579,-0.550826,0.064189,0.356906,-0.025664,-0.524945,0.032456,-1.158666,0.618779,-0.328109,-0.121037,0.181715,-0.326946,1.617275,0.599663,0.445303,0.161149,1.346983,3.152968,0.097466,0.036105,0.556308,-0.108691,0.6412,0.113943,0.039577,1.308412,-0.216364,-0.451902,-1.037835,-0.257852,-0.436675,-0.147081,-0.513416,1.39194,0.273819,0.002331,-0.425096,0.809825,-0.121604,1.016702,1.207919,0.075835,0.053779,-0.040446,-0.125257,-0.186386,2.340157,1.491722,1.525615,-0.046507,-0.078726,0.338998,1.266461,-0.225287,-0.155502,0.736087,0.920034,-0.176946,-0.040817,-0.341498,0.215831,0.238362,-0.074196,0.495849,0.288908,0.197646,-0.117249,-0.288948,-0.687554,0.159951,-1.265234,0.003254,-1.372171,-0.221194,-0.276752,-0.203387,0.595852,0.378237,0.249448,-0.028201
906823,-0.420287,0.131584,-0.65531,0.314693,-0.215363,0.265646,-1.087802,-0.433171,0.219325,3.199771,2.845663,-0.565064,0.212739,0.871284,0.388151,0.245902,0.418598,0.573657,0.372092,-0.958927,-0.092097,0.338589,2.343479,-0.002228,2.454513,0.040018,0.341617,-0.460985,-0.590938,0.791733,0.360187,-0.250875,0.035285,0.452171,-1.687521,-0.046607,0.581406,-0.143773,-0.059332,-0.45102,-1.043998,2.195235,0.678644,0.853616,-1.043838,-0.735984,-0.090855,0.834282,-1.395709,-0.719564,0.15508,-0.406441,-0.008264,0.663082,-0.362686,-1.057894,0.689757,0.243034,-0.089098,0.243529,-0.10827,1.188466,0.04086,-0.062146,1.080384,1.0806,0.119524,1.264064,1.355023,0.345936,0.469638,0.372619,-0.326265,0.169518,0.536122,-0.240799,0.408014,-0.396102,0.995673,-0.211525,-1.586146,-0.259168,-0.512994,-0.16727,1.390634,-0.553388,0.534051,1.425633,1.436312,-0.375288,-0.167068,0.128289,-0.068781,0.201534,-0.298227,-0.391117,0.08678,0.705998,-1.740264,0.511526,-0.911229,-0.004658,-0.341906,-0.019989,0.484409,1.008277,0.147957,0.701521
906824,0.180421262,0.755500969,0.32846824,0.009486532,0.239499532,0.235384413,-0.346626712,-0.359094701,-0.52413243,-0.399580721,0.060342062,0.11633664,1.584778048,-0.674772144,-0.953527539,-0.126429564,-0.04689515,0.080230435,-0.094783331,0.449406831,-0.114817624,0.534532353,-0.113248443,-0.20627457,3.065836464,-0.184411686,0.110483529,-0.742926305,3.243780051,-0.039206648,-0.205257473,-0.163264508,-0.123707187,0.889535536,1.708117604,0.357541968,2.020973455,0.196933123,-0.095245571,0.796291345,-0.269351091,-0.150714916,0.052381165,-0.195213259,-1.028467908,0.984159737,0.207788732,0.283387591,1.053683761,0.012220909,0.564799048,-0.894757344,1.993111039,-0.228274006,-0.247540533,1.263374584,-1.002813177,0.665447438,-0.023914827,0.70958357,0.163450942,0.662588241,-0.153935535,-0.112831823,0.471411628,-0.281114923,-0.071607549,-0.035084384,2.291625036,0.040856833,-0.203608199,0.586754887,-0.120269241,-0.441921805,-1.439380028,-0.202365588,-0.844252366,-0.200063294,0.661355079,-0.346776061,0.122537689,0.5964271,-0.070376028,-0.43574057,-1.732682051,0.139522678,0.051515892,1.626995557,1.640828029,0.329345907,-0.008416998,-0.225191058,0.27389342,-0.177825341,-0.223897688,0.634390282,0.050642197,0.120991251,-0.569008881,-0.336385068,-0.051642885,0.383339189,0.461557883,0.436807066,-0.602720314,0.10199514,0.489603004,0.052957949
906827,0.096714212,-0.18811796,0.340525694,-0.099090504,0.525343536,-0.289571388,-0.417466454,0.178564508,-0.319641836,-0.629961753,-0.053231121,-0.063289878,0.752109725,1.744526134,0.36101281,-0.501375978,0.133089677,-0.277450046,-0.020187536,-0.142270288,-0.444055708,0.883063549,0.11572375,-0.105916939,2.261827472,0.09014657,0.293907358,0.295304708,0.110666142,0.216717912,-1.088679822,-0.018734368,-0.014943026,-0.684940815,-0.012416797,0.163235549,0.231320884,0.02797622,-1.643794253,0.041793495,0.342045824,0.722057972,-0.326480845,-0.240201104,0.0206653,-0.213902344,-0.295445226,-0.687214165,-0.011203767,-0.114017875,0.434029289,-0.682059286,0.350070088,0.101049334,-0.230513918,-0.216142132,-0.523248068,-1.036516284,-0.051307384,-0.126700583,-0.132424749,1.63219762,-0.026519168,0.174022162,-0.102473551,-0.625026591,0.031569251,-0.09750808,2.384827209,-0.240060151,-0.45996781,0.534946487,0.143937412,0.531734982,1.98631588,0.089229757,0.543552722,0.141433266,-0.373068139,0.774207902,-0.138728016,-0.080371778,0.284639157,0.054751513,-0.088110695,-0.118355396,0.111960302,-0.199546104,0.044131119,0.034038041,-0.491828971,-0.146386725,-0.04471649,0.105074427,-0.139895182,-0.229052443,-1.145910551,-0.211219032,-0.113796653,0.869564694,-0.04107414,-0.063623368,0.025925274,0.041432352,-1.764223146,0.055137033,0.542822671,0.268785183
906828,-0.155148,-0.093334,0.685156,0.598297,0.844253,0.622894,-0.073907,0.133242,0.445844,-0.584914,0.930101,-0.277529,-0.708075,0.018127,0.211435,-0.198712,-0.248279,-0.337201,-0.074008,0.129308,-1.192381,0.760324,-0.222036,0.304633,1.430858,0.079104,-0.134805,-0.105887,-0.319198,0.127623,0.521123,0.040994,-0.319322,0.475225,-0.346696,0.231624,0.4614,-0.051669,-0.364675,0.00894,-0.873996,-0.258922,0.552618,-0.336121,-0.583958,0.00443,-0.051243,-0.399552,-0.100526,0.202818,-0.135494,-0.751104,-0.171256,0.376074,-0.360119,-0.288269,-0.483479,0.096386,-0.418762,0.527422,-0.346477,-0.344401,-0.060579,-0.10772,0.158531,0.76185,0.113473,-0.558095,3.722347,-0.090331,0.012944,0.063277,-0.212091,-0.372953,-0.141212,-0.034696,-0.993068,-0.049436,0.38186,0.079059,-0.142533,-0.284166,-0.113824,-0.496363,0.810081,0.392189,-0.013594,-0.023208,-0.038785,0.132334,0.040009,-0.028593,0.362589,-0.117391,1.093192,-0.159276,-0.123559,0.074731,-2.455402,-0.003766,-1.092231,-0.154956,1.365057,-0.363788,0.255711,-0.055148,-0.481319,-0.437619
906830,-0.323672,0.526769,-0.277185,0.145425,-0.127568,-0.370843,-2.260155,-0.101769,1.054743,2.838702,2.367478,-0.306735,0.460952,-0.22852,0.562411,0.845467,0.222528,0.087421,-0.026463,-0.44708,-0.552471,-0.280987,-0.340628,-0.127247,2.032333,-0.060218,-0.667485,-0.915844,-0.507678,0.442371,-1.214868,0.224727,0.264453,-0.048061,-0.896642,-0.350093,-1.713176,-0.038008,0.200267,-0.412071,0.257078,1.801766,-0.346186,-0.412898,1.143948,-0.356007,0.508842,1.168536,-0.970906,1.673424,-0.404266,1.366603,-0.15925,-0.426904,-0.440275,-1.351732,1.971614,0.188995,1.161954,0.127927,-0.288419,-1.949264,0.377728,0.008019,4.043188,1.252945,0.777964,0.92872,-0.491717,0.112638,0.196464,0.95428,-0.019876,-0.040714,-0.517743,0.08586,0.623736,-0.098029,0.70277,-0.393021,-2.749534,-0.327267,-0.586629,0.020215,-0.887948,0.241786,0.867904,1.350698,1.530398,-0.024909,-0.20346,0.221153,0.04016,0.019019,0.194238,0.929608,0.601047,0.171229,-1.722876,0.735666,-0.265382,0.401158,-0.20164,-0.346521,-0.037731,0.625864,-1.442189,0.605749
906831,-0.017314,0.149881,-0.365322,-0.401427,-0.901811,-0.204272,-0.320527,0.414349,-0.683236,-1.769459,-0.69345,-0.282595,-1.927668,0.066993,0.557533,0.770291,-0.442531,1.45084,-0.341326,0.346255,-3.41038,-0.107335,-0.01466,0.059234,-3.44335,0.198249,-0.746969,0.92481,0.201687,0.041967,-0.064286,-0.524258,0.474,-0.198878,-1.436725,-0.000868,-1.15801,0.199365,0.329562,0.717984,0.267025,-1.145286,-0.14525,-0.830238,-1.034739,-0.689858,0.011463,-0.971985,-1.195202,-0.880954,-0.085693,-0.02835,0.109538,0.086226,0.452879,1.794835,-1.270451,0.633646,-0.624375,0.041941,-0.079292,-0.524942,-0.322184,0.166213,-0.633095,0.408204,-0.029498,-0.137212,-0.637292,0.00828,-0.100415,-0.221994,0.008904,0.942983,-0.084805,0.618565,0.737629,0.525703,0.182946,0.4415,-1.294218,-0.300235,0.824793,0.230943,0.402135,0.270779,-0.16571,-2.447688,-1.518824,0.666964,0.007816,0.139043,0.100725,0.158976,-0.949773,0.767275,-1.075688,0.414951,5.082807,-0.326116,0.26006,0.097505,-0.47679,0.283746,0.712799,-0.010293,-1.950763,-0.103577
906833,-0.227922,-0.535136,-0.729504,0.769931,0.392878,0.242701,-0.909214,-0.078,-0.387418,2.193623,1.410274,-0.055592,0.455277,-0.123618,-0.108185,-0.240185,-0.026659,-0.591333,0.102328,-0.052742,0.656077,0.984478,-0.471526,-0.010185,3.42095,0.057448,0.747177,-0.398128,-0.624947,1.041087,0.50855,-0.297729,-0.452416,0.109631,-0.67344,-0.740359,0.524671,-0.062285,-0.538466,0.308896,-0.848617,3.640976,0.225781,-0.642827,-1.015453,0.176991,0.062447,0.466298,0.034897,-0.334172,0.497866,-0.076728,-0.737551,-0.244722,0.707397,-0.415179,0.668628,-0.25626,0.656935,0.186861,-0.465936,0.370577,0.761534,-0.190465,0.264238,-0.185696,-0.082217,0.715539,3.876484,-0.270049,-0.579563,-0.109182,0.680129,-0.508804,0.901226,0.228049,0.108917,-0.290498,0.812796,-0.125234,-1.000347,-0.343008,-0.07084,-0.57059,1.240662,0.323656,0.060571,1.239327,1.226577,-0.189513,0.296214,-0.149764,0.218896,-0.264904,-0.379757,-0.124766,-0.11525,-0.03309,0.55441,0.337852,0.365612,-0.09875,0.001541,0.462502,0.27508,0.025204,-0.207524,0.462553
906834,-0.026222,0.354217,0.898748,0.530291,0.868627,0.028779,-0.056588,0.203007,0.299811,0.098179,-0.116044,-0.559092,-2.206724,0.572616,0.247999,-0.654507,-0.348142,0.765458,-0.004784,0.776118,-0.931958,-0.042745,0.780157,-0.004907,-3.738916,-0.458352,-0.827812,0.453528,-0.248314,-0.052827,0.620603,0.216456,0.058814,-0.075007,-1.705753,1.529819,-1.054649,0.084441,0.195297,0.692242,-0.217471,-1.01936,0.207543,-0.930067,2.362827,-0.690625,-0.081551,-0.072951,1.277893,-0.379669,-0.185869,-0.304098,-0.225973,0.256497,0.068822,-0.153058,0.094818,-0.119005,-0.567225,-0.130464,0.364165,-1.228965,0.496138,-0.337629,0.113154,0.175138,0.098182,-0.366631,-1.216614,-0.264152,-0.470582,-0.12308,1.962119,-0.651717,-0.550905,-0.288031,-0.890913,0.095883,0.07667,0.482855,0.443294,-0.500322,0.203998,0.721807,1.52246,0.55589,-0.041024,-2.35582,-2.110147,0.310518,-0.371227,0.287455,0.361397,0.289252,-0.018439,0.517131,-0.022046,-0.080083,1.923686,0.041326,0.574095,0.883754,-0.334276,0.691499,0.12758,0.219396,-0.576955,-0.098975
906835,-0.033266,-0.280108,0.156185,0.388093,0.215086,-0.1785,-0.398594,-0.235106,0.423993,1.950212,1.482718,-0.24304,0.845134,0.755726,0.047931,-0.266808,0.077566,0.357897,-0.073048,0.031242,0.245399,0.053807,0.218097,-0.177185,3.886814,0.017325,0.684804,-0.483877,0.089898,-0.134371,-0.342517,0.582062,0.151305,0.577376,-1.046084,-0.01986,0.199066,-0.024258,-0.034565,-0.26591,-0.598866,1.482213,-0.053224,0.921526,0.072323,0.408364,-0.119091,-0.053031,0.162262,-0.14155,0.347407,1.94295,-0.137971,1.168911,-0.355365,-0.508887,-0.239696,0.135286,0.347842,1.38546,0.136501,0.686593,0.535494,-0.034614,0.088665,0.531303,0.046159,-0.390505,3.132837,0.104537,0.199755,0.175451,-0.094118,0.469443,0.20805,-0.006631,0.01811,-0.055622,0.065981,0.353212,-2.47414,-0.223594,-0.530976,-0.134356,1.010319,-0.760525,-0.009568,0.930858,1.060164,0.244512,-0.325358,-0.172785,-0.052338,-0.175728,0.721772,-0.349385,-0.095001,0.183725,-1.207808,0.600612,-0.555678,0.03675,2.496744,-0.253754,0.158935,-0.172392,0.569333,0.02464
906837,-0.150749,-0.249742,0.152345,0.050257,0.222468,-0.071175,-1.067876,0.511743,-0.842759,1.315355,1.183192,0.031164,1.546657,0.027822,-0.736766,-0.818167,0.207653,-0.656743,-0.000127,0.23032,0.773587,0.058768,-0.020247,-0.0969,4.987674,0.093186,1.4377,0.169499,1.327816,-0.404652,0.243873,-1.11336,-0.746442,0.187085,2.884894,-0.666757,1.845651,0.038585,-0.429298,0.261572,-0.554987,0.373201,-0.170491,2.272792,-0.78944,0.015223,-0.264972,-0.771342,0.053372,-0.060237,1.071412,-0.346841,0.114051,0.761033,0.520457,0.041725,0.369848,-0.162231,-0.369287,0.118909,-0.370123,-0.511152,0.161102,-0.074336,-0.019879,-0.097272,0.279981,0.293389,1.406504,0.080881,-0.040335,0.139385,0.003522,-0.221567,-0.340658,-0.19227,-0.981572,0.245742,-0.059246,-0.297865,-0.864506,1.293223,-0.411685,-0.323625,-0.722264,-0.099045,0.051855,0.035748,0.685867,-0.166979,-0.072741,-0.058606,0.125477,-0.087482,0.321224,-0.112386,-0.246712,0.198697,1.794729,0.344281,1.530631,0.035537,1.059549,-0.02043,-0.887808,-0.007307,0.148817,-0.023423
906839,0.132923,-0.047623,0.390378,0.156067,0.265948,0.772547,0.056184,-0.114243,0.432681,0.556802,0.282045,-0.478728,0.769582,0.646435,1.110126,0.285248,-0.222861,0.518327,0.337854,-0.334356,0.256234,-0.144032,1.597213,0.085882,4.719003,-0.089883,-0.941697,-0.50827,-0.315673,0.556112,-1.224767,0.534883,0.025506,0.084063,-0.910111,-0.326355,0.437114,0.058289,-0.243422,-0.301709,0.111486,4.308061,-0.965251,-0.404817,-0.009406,-0.52383,0.070243,-1.037485,-0.262116,-0.374656,-0.051466,1.087453,-0.144183,-0.164781,-0.340085,-0.983998,0.583526,-0.560235,0.08075,-0.086276,0.04048,1.092892,0.49806,-0.053712,-1.006522,0.668147,0.254245,-0.231802,3.268531,0.050956,0.073097,0.365194,-0.020376,0.266623,1.246307,0.22476,-0.276473,0.028629,-0.175277,0.093013,-0.406518,-0.386378,0.11403,-0.09917,-1.38333,-0.448574,-0.14422,1.287682,1.40379,0.036465,-0.02994,-0.202678,-0.139612,-0.002485,0.045175,-0.29427,0.164273,0.303658,-1.854865,0.402396,-0.822279,-0.026129,-0.148458,-0.304287,0.32689,-0.459418,-0.392291,0.155937
906841,-0.250869166,0.590665139,-0.230808574,-0.347108953,-0.421392307,0.330572343,-0.136911341,-0.384159504,-0.078365853,0.270453335,0.043284779,-0.121356839,1.65199574,0.015154156,-1.085585316,-0.558148708,0.291245825,-0.385752168,0.150023271,0.196503963,1.459476063,0.083074175,-0.087671409,0.083493236,1.518066546,-0.191021214,0.640189134,0.688002536,3.931588296,-0.111500546,0.17967424,-0.035354168,-0.333565597,0.782209439,2.159768244,-0.218393061,0.789779833,-0.026577044,-0.137061504,0.159384126,0.784907074,0.52539286,0.180027651,-0.228564545,-0.506598189,-0.069262062,-0.607707353,0.559971484,-0.350937666,0.497560519,0.014672497,-0.107672594,1.727178294,0.071457899,0.815027364,0.447016262,-0.674387589,0.504888243,-0.127447611,0.203623354,0.130595089,0.982193717,-0.123519622,-0.410119351,3.823452696,0.20045192,-0.031465764,-0.079942737,0.823625859,-0.374867561,-0.732743407,0.065759394,-0.080114583,-0.322037289,-1.07519665,-0.286022893,-0.066359395,-0.121145744,-0.725694188,-0.228511228,-0.158529821,2.437699393,-0.111287551,-0.203612,0.032165108,0.010443581,0.344257281,-0.63253884,-0.600937548,-0.102514767,-0.169510271,-0.116385019,0.018194356,-0.456847395,-0.024394788,0.066244455,0.772182924,-0.128225456,1.362139287,0.236619767,0.330763777,-0.16820259,1.268341366,-0.020886252,-0.100483034,0.253242925,0.972219536,-0.076079865
906843,0.062280754,0.035534468,-0.003049312,-0.119193018,-0.463343491,0.5009705,1.420924302,-0.124643519,0.548824432,0.4723016,-0.042217945,-0.03246697,1.455940901,-0.422686679,0.195332507,-0.166814188,0.092152855,-0.154675432,-0.149298556,0.236801025,0.309972019,0.908864448,-0.222072998,0.127874023,0.988256019,0.034742619,0.768595763,0.070914922,4.774945679,0.189612526,-0.362441673,0.034282739,0.117978773,1.090140894,2.598145736,-0.379301424,1.448105262,0.055010902,0.631925696,-0.363634572,1.388314109,-0.03528747,0.034578534,-0.318496555,0.970345667,-0.048010021,-0.059993827,-0.66082367,0.904222024,0.817973373,0.478614001,4.020131045,2.37788369,-0.234096616,0.119105118,0.94806456,0.984969879,0.828138382,-0.015815384,-0.19226635,0.579750223,0.129828365,-0.03844767,0.018097467,0.412012968,0.789423044,-0.258088086,-0.106134956,0.340879444,-0.15978194,-0.09976629,-0.055114349,0.061746707,0.00856341,0.694214951,-0.083779391,-0.048409022,-0.040109154,-0.113944583,-0.173393179,-0.41608694,2.804630502,0.147701236,0.076373806,-0.666796531,0.359324599,-0.202357163,0.450381928,-0.358453664,-0.323626844,-0.42911506,0.000135337,-0.133297466,-0.130611756,0.383030662,-0.470521418,1.191603769,-0.136070169,1.863238478,0.02763854,0.199017832,0.145057287,-0.73849023,-0.060704899,0.003731729,-0.050221183,0.357271342,-0.217870987
906846,-0.035530744,-0.405102845,-0.779170108,-0.303487325,-1.803237205,0.036990589,-0.224084563,0.286904357,-0.709531262,1.062646965,0.145614681,-0.037899045,-2.921129623,-0.332460687,0.053066351,0.856347131,-0.36903436,0.361012852,0.093925908,0.164518919,-4.537401161,-0.723465031,-0.058445071,-0.116470682,-3.094375077,-0.10330533,-0.041610527,0.77149404,0.221584175,0.005592407,1.019302335,0.444891606,0.757679769,-1.330398824,-0.450831659,-0.39735976,-0.531065237,0.115691953,0.260991974,0.755382328,-0.186495558,-0.472673316,-0.004675201,-0.37564645,-1.225404486,0.413786608,0.162177258,-0.966282807,-1.742133695,-0.122141907,-0.901360727,-0.935725869,-0.776431335,-0.063017355,-0.21860297,0.759286594,0.419222761,0.537993846,-0.030718756,0.557666765,0.259444857,-1.475978443,-0.094766512,-0.118139005,-0.421189783,-0.598059579,0.005717492,-0.070117314,-0.188870258,0.219871517,0.083738189,0.514997092,0.036907435,0.704660204,0.07573713,-0.133792544,0.299941667,-0.225929622,0.018156466,0.474734591,1.434959924,0.039761,0.441446551,0.002707983,0.132338961,0.14171947,-0.019814303,-0.772723335,-0.790803187,0.437578017,-0.283400125,0.247989623,-0.158588679,-0.000184137,-0.272979554,-0.538238297,-3.295099295,-0.124262613,2.907091397,-1.185271328,0.271209884,0.387253841,-0.158775775,0.296719838,0.329861566,0.272872844,-0.31526331,0.119840202
